xc yc W eW
-0.39 -0.15 0.109375 0.021771
-0.39 -0.13 0.116 0.0227557
-0.39 -0.11 0.142857 0.0261914
-0.39 -0.09 0.0988593 0.0203237
-0.39 -0.07 0.205882 0.0322978
-0.39 -0.05 0.138996 0.0247237
-0.39 -0.03 0.168 0.028016
-0.39 -0.01 0.148148 0.0264572
-0.39 0.01 0.126812 0.0227536
-0.39 0.03 0.128 0.024032
-0.39 0.05 0.11157 0.0226378
-0.39 0.07 0.107527 0.0206602
-0.39 0.09 0.136364 0.0253046
-0.39 0.11 0.0976562 0.0204627
-0.39 0.13 0.121951 0.0235837
-0.39 0.15 0.129278 0.0235605
-0.39 0.17 0.11583 0.0223388
-0.39 0.19 0.115789 0.0212914
-0.39 0.21 0.0899654 0.0184202
-0.39 0.23 0.109091 0.0209755
-0.39 0.25 0.112069 0.0231774
-0.39 0.27 0.176724 0.0299393
-0.39 0.29 0.134783 0.0257875
-0.39 0.31 0.0864662 0.0187928
-0.39 0.33 0.133333 0.0236574
-0.39 0.35 0.110687 0.0216618
-0.39 0.37 0.147982 0.0276007
-0.39 0.39 0.152542 0.027294
-0.39 0.41 0.165975 0.0283372
-0.39 0.43 0.125926 0.0229156
-0.39 0.45 0.11583 0.0223388
-0.39 0.47 0.114625 0.0224721
-0.39 0.49 0.137405 0.0244235
-0.39 0.51 0.166667 0.0271391
-0.39 0.53 0.168675 0.0281366
-0.39 0.55 0.118774 0.0225638
-0.39 0.57 0.106299 0.0215171
-0.39 0.59 0.127119 0.0246396
-0.39 0.61 0.141667 0.0259596
-0.39 0.63 0.136364 0.0253046
-0.39 0.65 0.108949 0.0216821
-0.39 0.67 0.14 0.0252666
-0.39 0.69 0.110236 0.0219509
-0.39 0.71 0.151899 0.0271713
-0.39 0.73 0.109756 0.0222516
-0.39 0.75 0.0934959 0.0203863
-0.39 0.77 0.118367 0.0232448
-0.39 0.79 0.0833333 0.0193948
-0.39 0.81 0.124424 0.0253914
-0.39 0.83 0.108333 0.0223671
-0.39 0.85 0.132231 0.0248729
-0.39 0.87 0.127572 0.0243303
-0.39 0.89 0.117886 0.0231453
-0.39 0.91 0.0956522 0.0213462
-0.39 0.93 0.132 0.0244478
-0.39 0.95 0.177273 0.0307998
-0.39 0.97 0.0916667 0.0204195
-0.39 0.99 0.118577 0.0228967
-0.39 1.01 0.105727 0.0226936
-0.39 1.03 0.106195 0.0227989
-0.39 1.05 0.118143 0.0236091
-0.39 1.07 0.0904977 0.0211317
-0.37 -0.91 0.118577 0.0228967
-0.37 -0.89 0.157895 0.0272063
-0.37 -0.87 0.134387 0.0245471
-0.37 -0.85 0.179487 0.0300784
-0.37 -0.83 0.167939 0.0273612
-0.37 -0.81 0.178138 0.0291493
-0.37 -0.79 0.137778 0.0263953
-0.37 -0.77 0.12 0.0221072
-0.37 -0.75 0.16318 0.0281811
-0.37 -0.73 0.137405 0.0244235
-0.37 -0.71 0.100358 0.0198949
-0.37 -0.69 0.0923077 0.0196927
-0.37 -0.67 0.130909 0.0232024
-0.37 -0.65 0.203463 0.0325577
-0.37 -0.63 0.0917031 0.0209087
-0.37 -0.61 0.146067 0.0250395
-0.37 -0.59 0.093985 0.0196605
-0.37 -0.57 0.120968 0.0233833
-0.37 -0.55 0.114286 0.0227988
-0.37 -0.53 0.159696 0.0265363
-0.37 -0.51 0.128906 0.0238422
-0.37 -0.49 0.151852 0.0254523
-0.37 -0.47 0.175573 0.0280674
-0.37 -0.45 0.127907 0.0236469
-0.37 -0.43 0.14346 0.0263088
-0.37 -0.41 0.184502 0.0283977
-0.37 -0.39 0.124138 0.0219363
-0.37 -0.37 0.124464 0.0245084
-0.37 -0.35 0.167364 0.0285914
-0.37 -0.33 0.14741 0.0259589
-0.37 -0.31 0.101961 0.0209908
-0.37 -0.29 0.122677 0.0226273
-0.37 -0.27 0.133065 0.0246566
-0.37 -0.25 0.137405 0.0244235
-0.37 -0.23 0.101167 0.02082
-0.37 -0.21 0.140221 0.0242894
-0.37 -0.19 0.105634 0.0202791
-0.37 -0.17 0.137681 0.0238228
-0.37 -0.15 0.130597 0.0234722
-0.37 -0.13 0.0970149 0.0199277
-0.37 -0.11 0.0996169 0.0204865
-0.37 -0.09 0.153191 0.0274179
-0.37 -0.07 0.106618 0.0208271
-0.37 -0.05 0.141221 0.0248019
-0.37 -0.03 0.142857 0.0254535
-0.37 -0.01 0.134328 0.0238444
-0.37 0.01 0.131034 0.0226064
-0.37 0.03 0.167331 0.0278964
-0.37 0.05 0.130597 0.0234722
-0.37 0.07 0.122302 0.0222203
-0.37 0.09 0.110294 0.0212183
-0.37 0.11 0.156134 0.0259046
-0.37 0.13 0.117647 0.0219866
-0.37 0.15 0.144487 0.025075
-0.37 0.17 0.113553 0.0215216
-0.37 0.19 0.144 0.0256699
-0.37 0.21 0.117857 0.0216916
-0.37 0.23 0.143478 0.0267081
-0.37 0.25 0.140426 0.0261049
-0.37 0.27 0.150943 0.0256042
-0.37 0.29 0.110169 0.0227651
-0.37 0.31 0.0955882 0.0196219
-0.37 0.33 0.096 0.020515
-0.37 0.35 0.125984 0.0236324
-0.37 0.37 0.143426 0.0255612
-0.37 0.39 0.134831 0.023939
-0.37 0.41 0.142259 0.026075
-0.37 0.43 0.163424 0.0271995
-0.37 0.45 0.10687 0.0212484
-0.37 0.47 0.129412 0.023941
-0.37 0.49 0.112554 0.0232828
-0.37 0.51 0.115672 0.0219439
-0.37 0.53 0.141593 0.0267437
-0.37 0.55 0.103448 0.020913
-0.37 0.57 0.11336 0.0226048
-0.37 0.59 0.114173 0.022379
-0.37 0.61 0.1625 0.0280555
-0.37 0.63 0.101961 0.0209908
-0.37 0.65 0.15 0.0257577
-0.37 0.67 0.116935 0.0229489
-0.37 0.69 0.129167 0.0246518
-0.37 0.71 0.186957 0.0310616
-0.37 0.73 0.130435 0.0241412
-0.37 0.75 0.107438 0.0221733
-0.37 0.77 0.0973451 0.0217408
-0.37 0.79 0.108434 0.0219704
-0.37 0.81 0.163551 0.0298204
-0.37 0.83 0.103846 0.0209973
-0.37 0.85 0.126087 0.024846
-0.37 0.87 0.108108 0.0215065
-0.37 0.89 0.120155 0.0228402
-0.37 0.91 0.108108 0.0215065
-0.37 0.93 0.136564 0.0261488
-0.37 0.95 0.155102 0.0270418
-0.37 0.97 0.103734 0.0217964
-0.37 0.99 0.0785124 0.0187057
-0.37 1.01 0.119835 0.0235484
-0.37 1.03 0.131707 0.0269647
-0.37 1.05 0.137255 0.0247413
-0.37 1.07 0.160714 0.028858
-0.37 1.09 0.124464 0.0245084
-0.35 -0.93 0.113924 0.0231399
-0.35 -0.91 0.0954545 0.0218014
-0.35 -0.89 0.140969 0.0266187
-0.35 -0.87 0.147541 0.0263418
-0.35 -0.85 0.132075 0.0237534
-0.35 -0.83 0.122047 0.0232195
-0.35 -0.81 0.125506 0.0239143
-0.35 -0.79 0.120332 0.0236513
-0.35 -0.77 0.140078 0.0249279
-0.35 -0.75 0.153846 0.0261295
-0.35 -0.73 0.131474 0.0243448
-0.35 -0.71 0.123506 0.0235123
-0.35 -0.69 0.14876 0.0265736
-0.35 -0.67 0.139918 0.0256195
-0.35 -0.65 0.108787 0.0224653
-0.35 -0.63 0.191489 0.031159
-0.35 -0.61 0.131783 0.0240437
-0.35 -0.59 0.153543 0.0264068
-0.35 -0.57 0.137405 0.0244235
-0.35 -0.55 0.113139 0.021439
-0.35 -0.53 0.17316 0.0296549
-0.35 -0.51 0.176923 0.0282996
-0.35 -0.49 0.131148 0.0246573
-0.35 -0.47 0.120567 0.0218882
-0.35 -0.45 0.184211 0.0309317
-0.35 -0.43 0.0683453 0.0162064
-0.35 -0.41 0.103306 0.0217021
-0.35 -0.39 0.142202 0.0272958
-0.35 -0.37 0.152263 0.0268702
-0.35 -0.35 0.153846 0.0268083
-0.35 -0.33 0.133333 0.0250924
-0.35 -0.31 0.132 0.0244478
-0.35 -0.29 0.139098 0.0244062
-0.35 -0.27 0.102564 0.0203525
-0.35 -0.25 0.10728 0.0213337
-0.35 -0.23 0.101562 0.0209051
-0.35 -0.21 0.153584 0.0245903
-0.35 -0.19 0.142259 0.026075
-0.35 -0.17 0.136 0.0248593
-0.35 -0.15 0.0956175 0.0204297
-0.35 -0.13 0.165975 0.0283372
-0.35 -0.11 0.174545 0.0273038
-0.35 -0.09 0.0871212 0.0189408
-0.35 -0.07 0.0970149 0.0199277
-0.35 -0.05 0.121457 0.0234831
-0.35 -0.03 0.106618 0.0208271
-0.35 -0.01 0.161572 0.0286278
-0.35 0.01 0.121569 0.0231235
-0.35 0.03 0.108949 0.0216821
-0.35 0.05 0.117438 0.0216104
-0.35 0.07 0.156934 0.0257417
-0.35 0.09 0.103321 0.0205098
-0.35 0.11 0.161943 0.027601
-0.35 0.13 0.097561 0.0193157
-0.35 0.15 0.117241 0.0212527
-0.35 0.17 0.116 0.0227557
-0.35 0.19 0.152941 0.0262964
-0.35 0.21 0.145161 0.0258901
-0.35 0.23 0.14652 0.0248061
-0.35 0.25 0.142857 0.0254535
-0.35 0.27 0.135849 0.0241305
-0.35 0.29 0.134615 0.0242373
-0.35 0.31 0.147287 0.0255922
-0.35 0.33 0.133858 0.0244447
-0.35 0.35 0.141026 0.0262234
-0.35 0.37 0.11194 0.021551
-0.35 0.39 0.131148 0.0246573
-0.35 0.41 0.132812 0.0242426
-0.35 0.43 0.170543 0.0278164
-0.35 0.45 0.141631 0.0263429
-0.35 0.47 0.128099 0.0244365
-0.35 0.49 0.15 0.0268095
-0.35 0.51 0.126582 0.0245298
-0.35 0.53 0.155462 0.0274727
-0.35 0.55 0.118774 0.0225638
-0.35 0.57 0.138889 0.0250538
-0.35 0.59 0.118774 0.0225638
-0.35 0.61 0.16318 0.0281811
-0.35 0.63 0.0676692 0.0164806
-0.35 0.65 0.0926641 0.0197719
-0.35 0.67 0.1125 0.022836
-0.35 0.69 0.146789 0.0277882
-0.35 0.71 0.121951 0.0235837
-0.35 0.73 0.116183 0.0231969
-0.35 0.75 0.122222 0.0225389
-0.35 0.77 0.113821 0.0227013
-0.35 0.79 0.123506 0.0235123
-0.35 0.81 0.172414 0.0315557
-0.35 0.83 0.157895 0.0283172
-0.35 0.85 0.12069 0.0241454
-0.35 0.87 0.105455 0.0205891
-0.35 0.89 0.175926 0.0309477
-0.35 0.91 0.138211 0.0252881
-0.35 0.93 0.0958333 0.0209182
-0.35 0.95 0.100746 0.0203419
-0.35 0.97 0.105042 0.0220842
-0.35 0.99 0.158333 0.0276438
-0.35 1.01 0.134259 0.0265523
-0.35 1.03 0.128319 0.0253108
-0.35 1.05 0.125 0.0234375
-0.35 1.07 0.127413 0.0235504
-0.35 1.09 0.142857 0.0274294
-0.33 -0.93 0.127907 0.0236469
-0.33 -0.91 0.17094 0.029247
-0.33 -0.89 0.120155 0.0228402
-0.33 -0.87 0.141221 0.0248019
-0.33 -0.85 0.129771 0.0236556
-0.33 -0.83 0.120879 0.0222779
-0.33 -0.81 0.17623 0.0291468
-0.33 -0.79 0.14 0.0252666
-0.33 -0.77 0.121569 0.0231235
-0.33 -0.75 0.105042 0.0220842
-0.33 -0.73 0.112033 0.0227365
-0.33 -0.71 0.112033 0.0227365
-0.33 -0.69 0.141221 0.0248019
-0.33 -0.67 0.0807692 0.0183233
-0.33 -0.65 0.170833 0.0288688
-0.33 -0.63 0.185039 0.029382
-0.33 -0.61 0.187251 0.0297609
-0.33 -0.59 0.145522 0.0249402
-0.33 -0.57 0.130435 0.0231135
-0.33 -0.55 0.119565 0.0220228
-0.33 -0.53 0.124555 0.0223264
-0.33 -0.51 0.133803 0.0231122
-0.33 -0.49 0.128205 0.0248622
-0.33 -0.47 0.130952 0.0242426
-0.33 -0.45 0.121849 0.0239656
-0.33 -0.43 0.100386 0.0206519
-0.33 -0.41 0.128755 0.0249749
-0.33 -0.39 0.108527 0.021594
-0.33 -0.37 0.160156 0.0269408
-0.33 -0.35 0.148855 0.0255484
-0.33 -0.33 0.118577 0.0228967
-0.33 -0.31 0.159184 0.0274437
-0.33 -0.29 0.0970149 0.0199277
-0.33 -0.27 0.131086 0.0235652
-0.33 -0.25 0.144628 0.0261548
-0.33 -0.23 0.153846 0.0261295
-0.33 -0.21 0.0943396 0.0197379
-0.33 -0.19 0.179825 0.0305046
-0.33 -0.17 0.113139 0.021439
-0.33 -0.15 0.090535 0.020157
-0.33 -0.13 0.106122 0.0218888
-0.33 -0.11 0.109929 0.0208008
-0.33 -0.09 0.148 0.0260694
-0.33 -0.07 0.132296 0.0241427
-0.33 -0.05 0.147541 0.0263418
-0.33 -0.03 0.135531 0.0237431
-0.33 -0.01 0.142322 0.024676
-0.33 0.01 0.140625 0.0250313
-0.33 0.03 0.129921 0.0240407
-0.33 0.05 0.139706 0.0241946
-0.33 0.07 0.11811 0.0228018
-0.33 0.09 0.131387 0.023292
-0.33 0.11 0.133891 0.0252036
-0.33 0.13 0.147541 0.0263418
-0.33 0.15 0.140496 0.0257318
-0.33 0.17 0.0885609 0.0188609
-0.33 0.19 0.124031 0.0232458
-0.33 0.21 0.153558 0.0257573
-0.33 0.23 0.132479 0.025321
-0.33 0.25 0.13964 0.0267739
-0.33 0.27 0.123506 0.0235123
-0.33 0.29 0.114173 0.022379
-0.33 0.31 0.131004 0.0254365
-0.33 0.33 0.137546 0.0241175
-0.33 0.35 0.127586 0.0222729
-0.33 0.37 0.0941176 0.0200954
-0.33 0.39 0.130268 0.0237514
-0.33 0.41 0.0839695 0.0186388
-0.33 0.43 0.116732 0.0225217
-0.33 0.45 0.100806 0.0211531
-0.33 0.47 0.0898438 0.0195572
-0.33 0.49 0.123457 0.0238909
-0.33 0.51 0.14741 0.0259589
-0.33 0.53 0.104839 0.0216115
-0.33 0.55 0.12069 0.0241454
-0.33 0.57 0.105469 0.021341
-0.33 0.59 0.133333 0.0250924
-0.33 0.61 0.153543 0.0264068
-0.33 0.63 0.103586 0.0213411
-0.33 0.65 0.134146 0.0248689
-0.33 0.67 0.10728 0.0213337
-0.33 0.69 0.128205 0.0248622
-0.33 0.71 0.139831 0.0259875
-0.33 0.73 0.0995851 0.0213159
-0.33 0.75 0.163265 0.0278422
-0.33 0.77 0.0923077 0.0196927
-0.33 0.79 0.16087 0.0284947
-0.33 0.81 0.11194 0.021551
-0.33 0.83 0.0956522 0.0213462
-0.33 0.85 0.109804 0.0218606
-0.33 0.87 0.0992063 0.0208022
-0.33 0.89 0.0901288 0.0205349
-0.33 0.91 0.12069 0.0241454
-0.33 0.93 0.0963855 0.020601
-0.33 0.95 0.165217 0.0289313
-0.33 0.97 0.127962 0.0261545
-0.33 0.99 0.132479 0.025321
-0.33 1.01 0.167401 0.0293411
-0.33 1.03 0.143478 0.0267081
-0.33 1.05 0.0916667 0.0204195
-0.33 1.07 0.13913 0.0262503
-0.33 1.09 0.132159 0.0256737
-0.31 -0.93 0.118519 0.0221581
-0.31 -0.91 0.133588 0.0240414
-0.31 -0.89 0.109929 0.0208008
-0.31 -0.87 0.0909091 0.0193819
-0.31 -0.85 0.143969 0.0253148
-0.31 -0.83 0.148148 0.0264572
-0.31 -0.81 0.158996 0.0277674
-0.31 -0.79 0.137931 0.0245227
-0.31 -0.77 0.162602 0.0277211
-0.31 -0.75 0.0946502 0.0206488
-0.31 -0.73 0.111554 0.0222265
-0.31 -0.71 0.147059 0.0249031
-0.31 -0.69 0.163043 0.0262117
-0.31 -0.67 0.119658 0.023928
-0.31 -0.65 0.113971 0.0216047
-0.31 -0.63 0.130268 0.0237514
-0.31 -0.61 0.153846 0.0283414
-0.31 -0.59 0.141129 0.025483
-0.31 -0.57 0.131474 0.0243448
-0.31 -0.55 0.154982 0.0257006
-0.31 -0.53 0.104348 0.0223836
-0.31 -0.51 0.146245 0.0257406
-0.31 -0.49 0.0981132 0.0201634
-0.31 -0.47 0.135338 0.0240343
-0.31 -0.45 0.190661 0.0297207
-0.31 -0.43 0.133588 0.0240414
-0.31 -0.41 0.175966 0.0298012
-0.31 -0.39 0.103806 0.0199117
-0.31 -0.37 0.174603 0.028528
-0.31 -0.35 0.133574 0.0233801
-0.31 -0.33 0.0955882 0.0196219
-0.31 -0.31 0.0919118 0.0192086
-0.31 -0.29 0.13308 0.0239447
-0.31 -0.27 0.11284 0.0221046
-0.31 -0.25 0.146939 0.0262274
-0.31 -0.23 0.119691 0.0227473
-0.31 -0.21 0.130952 0.0242426
-0.31 -0.19 0.129921 0.0240407
-0.31 -0.17 0.113445 0.0230377
-0.31 -0.15 0.125461 0.0228263
-0.31 -0.13 0.146939 0.0262274
-0.31 -0.11 0.139738 0.0263719
-0.31 -0.09 0.147287 0.0255922
-0.31 -0.07 0.111888 0.0208564
-0.31 -0.05 0.114286 0.0213263
-0.31 -0.03 0.135338 0.0240343
-0.31 -0.01 0.160156 0.0269408
-0.31 0.01 0.174888 0.0303547
-0.31 0.03 0.155738 0.0271601
-0.31 0.05 0.130252 0.0248709
-0.31 0.07 0.101083 0.0200451
-0.31 0.09 0.153527 0.027108
-0.31 0.11 0.133333 0.0243432
-0.31 0.13 0.126984 0.0238305
-0.31 0.15 0.131222 0.0259168
-0.31 0.17 0.179167 0.0296695
-0.31 0.19 0.128514 0.024134
-0.31 0.21 0.157676 0.0275213
-0.31 0.23 0.0984252 0.0206311
-0.31 0.25 0.188341 0.0316804
-0.31 0.27 0.149606 0.0260215
-0.31 0.29 0.13806 0.024213
-0.31 0.31 0.119565 0.0220228
-0.31 0.33 0.109375 0.021771
-0.31 0.35 0.124031 0.0232458
-0.31 0.37 0.121569 0.0231235
-0.31 0.39 0.0965251 0.0202153
-0.31 0.41 0.146154 0.0253828
-0.31 0.43 0.126984 0.0238305
-0.31 0.45 0.117188 0.0226143
-0.31 0.47 0.175214 0.0296643
-0.31 0.49 0.0727969 0.017298
-0.31 0.51 0.171429 0.0286297
-0.31 0.53 0.126354 0.0226669
-0.31 0.55 0.115226 0.0229961
-0.31 0.57 0.165217 0.0289313
-0.31 0.59 0.17004 0.028381
-0.31 0.61 0.127572 0.0243303
-0.31 0.63 0.122271 0.0244789
-0.31 0.65 0.0826446 0.0192284
-0.31 0.67 0.102222 0.0223777
-0.31 0.69 0.105469 0.021341
-0.31 0.71 0.107884 0.0222698
-0.31 0.73 0.115079 0.0225658
-0.31 0.75 0.136792 0.0270834
-0.31 0.77 0.140562 0.0253743
-0.31 0.79 0.103139 0.0225878
-0.31 0.81 0.108696 0.0228901
-0.31 0.83 0.140496 0.0257318
-0.31 0.85 0.128 0.024032
-0.31 0.87 0.156379 0.0272794
-0.31 0.89 0.128514 0.024134
-0.31 0.91 0.105263 0.0225893
-0.31 0.93 0.151111 0.0278045
-0.31 0.95 0.163462 0.0302379
-0.31 0.97 0.126016 0.024017
-0.31 0.99 0.161137 0.0297782
-0.31 1.01 0.119691 0.0227473
-0.31 1.03 0.108434 0.0219704
-0.31 1.05 0.0843373 0.0191643
-0.31 1.07 0.118483 0.0250612
-0.31 1.09 0.100877 0.0220698
-0.29 -0.95 0.0970464 0.0211947
-0.29 -0.93 0.132296 0.0241427
-0.29 -0.91 0.146341 0.026114
-0.29 -0.89 0.179039 0.0303613
-0.29 -0.87 0.12549 0.0235345
-0.29 -0.85 0.143426 0.0255612
-0.29 -0.83 0.119691 0.0227473
-0.29 -0.81 0.146939 0.0262274
-0.29 -0.79 0.124498 0.0237116
-0.29 -0.77 0.130435 0.0241412
-0.29 -0.75 0.146825 0.0258493
-0.29 -0.73 0.115079 0.0225658
-0.29 -0.71 0.154167 0.0272285
-0.29 -0.69 0.115702 0.0230961
-0.29 -0.67 0.147727 0.0253424
-0.29 -0.65 0.13308 0.0239447
-0.29 -0.63 0.116788 0.0218177
-0.29 -0.61 0.112782 0.0217212
-0.29 -0.59 0.128788 0.0234661
-0.29 -0.57 0.177165 0.0286544
-0.29 -0.55 0.139194 0.0241006
-0.29 -0.53 0.137809 0.0235386
-0.29 -0.51 0.112 0.0223199
-0.29 -0.49 0.103306 0.0217021
-0.29 -0.47 0.124464 0.0245084
-0.29 -0.45 0.121673 0.0227799
-0.29 -0.43 0.183594 0.0291347
-0.29 -0.41 0.130802 0.0249819
-0.29 -0.39 0.161538 0.0268638
-0.29 -0.37 0.151394 0.026353
-0.29 -0.35 0.121951 0.0235837
-0.29 -0.33 0.116 0.0227557
-0.29 -0.31 0.118577 0.0228967
-0.29 -0.29 0.138577 0.0243092
-0.29 -0.27 0.142322 0.024676
-0.29 -0.25 0.144828 0.0239109
-0.29 -0.23 0.134948 0.0230209
-0.29 -0.21 0.110672 0.022042
-0.29 -0.19 0.172691 0.0285185
-0.29 -0.17 0.09375 0.0200136
-0.29 -0.15 0.146341 0.026114
-0.29 -0.13 0.0987124 0.021575
-0.29 -0.11 0.165254 0.0285648
-0.29 -0.09 0.128514 0.024134
-0.29 -0.07 0.123404 0.0242884
-0.29 -0.05 0.137931 0.0245227
-0.29 -0.03 0.144487 0.025075
-0.29 -0.01 0.0985915 0.0195289
-0.29 0.01 0.125461 0.0228263
-0.29 0.03 0.109804 0.0218606
-0.29 0.05 0.107438 0.0221733
-0.29 0.07 0.105882 0.0214287
-0.29 0.09 0.112403 0.0220146
-0.29 0.11 0.154717 0.0259647
-0.29 0.13 0.145299 0.0266675
-0.29 0.15 0.128302 0.0233726
-0.29 0.17 0.116788 0.0218177
-0.29 0.19 0.138686 0.0240073
-0.29 0.21 0.1 0.0198206
-0.29 0.23 0.136531 0.0239289
-0.29 0.25 0.135802 0.0251943
-0.29 0.27 0.11985 0.0224204
-0.29 0.29 0.147186 0.0270361
-0.29 0.31 0.0885609 0.0188609
-0.29 0.33 0.160156 0.0269408
-0.29 0.35 0.142857 0.0247746
-0.29 0.37 0.110638 0.0228668
-0.29 0.39 0.0921659 0.0215377
-0.29 0.41 0.0912548 0.0194587
-0.29 0.43 0.156522 0.0280544
-0.29 0.45 0.148305 0.0268628
-0.29 0.47 0.0932836 0.0195075
-0.29 0.49 0.130081 0.0244453
-0.29 0.51 0.095057 0.0198945
-0.29 0.53 0.121864 0.0221363
-0.29 0.55 0.0857143 0.0194895
-0.29 0.57 0.104869 0.0208316
-0.29 0.59 0.0920502 0.0205085
-0.29 0.61 0.118519 0.0221581
-0.29 0.63 0.15415 0.0265181
-0.29 0.65 0.12 0.0244404
-0.29 0.67 0.122302 0.0222203
-0.29 0.69 0.126126 0.0252941
-0.29 0.71 0.106383 0.0223797
-0.29 0.73 0.139831 0.0259875
-0.29 0.75 0.0985915 0.0195289
-0.29 0.77 0.172131 0.0287556
-0.29 0.79 0.119342 0.0234463
-0.29 0.81 0.149378 0.026691
-0.29 0.83 0.121951 0.0235837
-0.29 0.85 0.093617 0.0208726
-0.29 0.87 0.133588 0.0240414
-0.29 0.89 0.0813953 0.0184707
-0.29 0.91 0.155251 0.0286176
-0.29 0.93 0.183857 0.0312418
-0.29 0.95 0.0769231 0.0174196
-0.29 0.97 0.139918 0.0256195
-0.29 0.99 0.11336 0.0226048
-0.29 1.01 0.148472 0.0272875
-0.29 1.03 0.153846 0.0275429
-0.29 1.05 0.0962963 0.0197737
-0.29 1.07 0.0990991 0.0221502
-0.29 1.09 0.093617 0.0208726
-0.27 -0.95 0.144105 0.0268321
-0.27 -0.93 0.146789 0.0277882
-0.27 -0.91 0.117647 0.0227077
-0.27 -0.89 0.151079 0.0250111
-0.27 -0.87 0.129555 0.0243406
-0.27 -0.85 0.143939 0.0249741
-0.27 -0.83 0.129151 0.0231975
-0.27 -0.81 0.107759 0.0226832
-0.27 -0.79 0.140426 0.0261049
-0.27 -0.77 0.126437 0.0233598
-0.27 -0.75 0.123134 0.0227163
-0.27 -0.73 0.137931 0.0260103
-0.27 -0.71 0.136029 0.0238356
-0.27 -0.69 0.152174 0.0276099
-0.27 -0.67 0.156118 0.0275965
-0.27 -0.65 0.123134 0.0227163
-0.27 -0.63 0.10566 0.0209964
-0.27 -0.61 0.144033 0.0260404
-0.27 -0.59 0.123596 0.0228061
-0.27 -0.57 0.120301 0.0225092
-0.27 -0.55 0.12963 0.0232883
-0.27 -0.53 0.138996 0.0247237
-0.27 -0.51 0.09375 0.0200136
-0.27 -0.49 0.16129 0.027482
-0.27 -0.47 0.125475 0.0231723
-0.27 -0.45 0.101504 0.0205019
-0.27 -0.43 0.102662 0.0207466
-0.27 -0.41 0.126582 0.0245298
-0.27 -0.39 0.152 0.0264654
-0.27 -0.37 0.112033 0.0227365
-0.27 -0.35 0.108209 0.0211531
-0.27 -0.33 0.135802 0.0251943
-0.27 -0.31 0.129032 0.0228507
-0.27 -0.29 0.152893 0.0269886
-0.27 -0.27 0.122222 0.0225389
-0.27 -0.25 0.129187 0.0264191
-0.27 -0.23 0.170306 0.0295017
-0.27 -0.21 0.137931 0.0260103
-0.27 -0.19 0.148289 0.025445
-0.27 -0.17 0.0961538 0.0201341
-0.27 -0.15 0.0877863 0.0190913
-0.27 -0.13 0.134948 0.0230209
-0.27 -0.11 0.133891 0.0252036
-0.27 -0.09 0.141667 0.0259596
-0.27 -0.07 0.135659 0.0244365
-0.27 -0.05 0.128906 0.0238422
-0.27 -0.03 0.164 0.027633
-0.27 -0.01 0.12628 0.0220321
-0.27 0.01 0.139918 0.0256195
-0.27 0.03 0.145923 0.0267893
-0.27 0.05 0.108108 0.0215065
-0.27 0.07 0.121212 0.022689
-0.27 0.09 0.0813953 0.0184707
-0.27 0.11 0.110236 0.0219509
-0.27 0.13 0.167331 0.0278964
-0.27 0.15 0.109155 0.0206471
-0.27 0.17 0.106061 0.0210797
-0.27 0.19 0.148936 0.0269845
-0.27 0.21 0.131868 0.0233823
-0.27 0.23 0.12766 0.0247504
-0.27 0.25 0.162055 0.0272825
-0.27 0.27 0.135593 0.0255431
-0.27 0.29 0.128302 0.0233726
-0.27 0.31 0.122951 0.0237876
-0.27 0.33 0.157658 0.0286729
-0.27 0.35 0.133333 0.0236574
-0.27 0.37 0.0988593 0.0203237
-0.27 0.39 0.0950704 0.0191463
-0.27 0.41 0.0812721 0.0176216
-0.27 0.43 0.114068 0.0219817
-0.27 0.45 0.128 0.024032
-0.27 0.47 0.142857 0.0265853
-0.27 0.49 0.12 0.0231862
-0.27 0.51 0.142241 0.0264635
-0.27 0.53 0.136719 0.0246389
-0.27 0.55 0.141631 0.0263429
-0.27 0.57 0.118577 0.0228967
-0.27 0.59 0.139738 0.0263719
-0.27 0.61 0.125 0.0242061
-0.27 0.63 0.129921 0.0240407
-0.27 0.65 0.106557 0.0219828
-0.27 0.67 0.12253 0.0233163
-0.27 0.69 0.129278 0.0235605
-0.27 0.71 0.117409 0.0230467
-0.27 0.73 0.114173 0.022379
-0.27 0.75 0.100437 0.021969
-0.27 0.77 0.0965251 0.0202153
-0.27 0.79 0.0796813 0.0185135
-0.27 0.81 0.122807 0.0245922
-0.27 0.83 0.126582 0.0245298
-0.27 0.85 0.148148 0.0280621
-0.27 0.87 0.0909091 0.0207201
-0.27 0.89 0.0979592 0.0209523
-0.27 0.91 0.130435 0.0253195
-0.27 0.93 0.149254 0.025299
-0.27 0.95 0.0896861 0.0209344
-0.27 0.97 0.106557 0.0219828
-0.27 0.99 0.144578 0.0257795
-0.27 1.01 0.133603 0.0247623
-0.27 1.03 0.146245 0.0257406
-0.27 1.05 0.108871 0.0220633
-0.27 1.07 0.102881 0.0216087
-0.27 1.09 0.115044 0.0238245
-0.25 -0.95 0.147826 0.0271612
-0.25 -0.93 0.125 0.0234375
-0.25 -0.91 0.135021 0.025429
-0.25 -0.89 0.182609 0.030642
-0.25 -0.87 0.108434 0.0219704
-0.25 -0.85 0.168582 0.0274736
-0.25 -0.83 0.116105 0.0220304
-0.25 -0.81 0.122047 0.0232195
-0.25 -0.79 0.153846 0.0268083
-0.25 -0.77 0.110132 0.0232077
